,index,rec_yds_per_rec_pro,rec_per_g_pro,rec_yds_per_g_pro,catch_pct_pro,rec_yds_per_tgt_pro,rush_yds_per_att_pro,rush_yds_per_g_pro,rush_att_per_g_pro,yds_per_touch_pro,season_count_pro,targets_per_g_pro,touches_per_g_pro,yds_from_scrimmage_per_g_pro,rush_receive_td_per_g_pro,rec_td_per_g_pro,rush_first_down_per_g_pro,fumbles_per_g_pro,rush_td_per_g_pro,rec_first_down_per_g_pro,snap_percentage_pro,g,rec_yds_per_rec,rush_yds_per_att,scrim_yds_per_att,rec_per_g,rec_yds_per_g,rec_td_per_g,rush_att_per_g,rush_yds_per_g,rush_td_per_g,scrim_att_per_g,scrim_yds_per_g,scrim_td_per_g,pro_score,tier
10,1054,-1.0971231776450587,-0.3691328335326301,0.3356664255484944,-0.1410132133247492,0.04539832113335208,5.984140188489787,3.4128662363364186,-0.9528714382766073,5.785869822708167,-0.2650333954106059,-0.4848663611975961,0.3911991438110757,4.032669055051281,0.45658265606160564,-1.9335635040058083,-1.004503821696436,0.6507453454965728,0.7278533336899526,-1.633218441515453,-0.40086903229988347,46.865452380265964,13.242330308283195,4.555540064359768,11.732965190869079,1.7764450134317942,30.37381497146808,1.4960353521987864,-0.3828991446687281,4.735007341649308,0.3546558121488212,3.3061382346163852,36.0595020958123,2.884981688789296,-46.00401265376523,0
11,1718,2.271922264669493,0.20962069411938106,-1.5365281510666082,17.598056687962824,-0.8541729034933364,-0.10894765075544462,0.5503443818067678,1.54047128992524,3.317773388974068,2.037312689855099,1.6011013737783872,-0.3306602800061048,1.1109705520409985,1.0318090461876595,-0.8204229945024374,0.40335064890226774,-0.24875223361609028,1.958130952007641,-1.226671006430169,-0.10512869104369282,21.51522193137712,24.82130050432057,10.262196138017636,24.71125657432625,2.95841043420687,28.70903244204125,1.5974541490909373,0.819063713666659,1.5340146211009495,0.39712155696370277,1.3507764469670462,29.408395260815066,-0.5473741688943978,-45.63262622991307,0
12,690,3.296384108150294,-0.8060833226175436,0.9110929052951575,16.91137336101696,-0.3391115816953022,-0.8584463192135533,1.381397134300795,0.2644874386379501,3.5428975160815876,1.0551975052059932,0.3248728494995335,-1.0900802555477482,-0.9730363028320959,-0.44339119023941265,0.6146538736519994,-1.1702363484629772,-1.5715106940434462,-1.9714276179668795,-0.5534974857099597,-0.3649677735068909,19.86963562312587,24.453252710371643,11.45395457764888,24.574448497077487,1.8499363634696846,27.896419761166076,-0.46619098302893686,1.0984366442883589,0.06959482888842994,0.08572463105649865,2.569660317109854,29.773730594923464,0.24996907105597493,-45.631269934839295,0
13,499,0.693173755526497,-0.7525877492883639,-0.2528989739045099,16.54332038124465,-0.13738042685191199,2.363387732938274,-0.09005013970155988,1.4861582228172845,1.5528917052333646,2.5969764883926274,2.1002193859410774,-0.6487326142567361,0.5788615335301759,0.5031768610404547,1.6708727183673207,-0.6262875048011576,-0.42469002175849,-1.4110963519139823,-1.3117745126832043,0.19995141896420798,20.99328435408811,23.281563149824628,12.2620530665368,25.970778761503958,1.2850452637741978,27.577142977003938,2.1869670105718777,0.7159848183002309,1.0421450033422879,0.2546374455610756,2.538352725266181,29.615309210377085,0.407740331495315,-45.45465411455967,0
14,145,3.206991104900173,-0.8817730551445461,0.5769065972002934,15.376978902870452,1.7048049761512627,1.5507483100168276,-0.9117379254421997,-1.9871189699043794,2.3240290066265548,2.545375957920556,2.2103667775387748,1.1607305356944695,-0.23949982020545285,0.6660328098616527,-1.2727071435958426,0.3697204658058966,0.49316632841400415,1.222278324311449,0.9185146839647128,1.0641649856485604,21.893493456970873,24.51091553186199,12.020277383538309,24.700753026518644,3.1531789612236842,26.95117062293159,0.7428092663702728,0.7832675085579286,-1.6418865000298466,0.7151806935859407,2.5761495358625446,30.69017734712906,0.6257770230739903,-45.31311587584694,0
15,1684,4.438995211990328,-1.1429861068460514,0.00587563892832188,11.40185669047181,0.8953164122386921,-0.3770606887197894,0.02078758659507775,0.6302527988732877,5.4255315981460495,2.224783732910324,0.2919241224661612,-0.657984459244064,2.579670664660327,-0.02724394706503752,1.019365114163552,-0.10686400808986528,0.5330144760864157,-0.475990147787044,1.1504228999470656,0.6569979573840458,45.22926845379195,10.428998326254462,-0.2406093998714886,11.905089205041692,1.8621454148440257,14.677105907312818,-0.8074827124229373,-0.563132441142003,-0.7026457819333143,1.66321534260136,1.603348201036714,13.158450493147955,-0.3934254863954304,-44.64997256272412,0
16,1342,0.9752310385860417,1.0052312898820566,2.0515764347432786,7.24562664342806,1.132320278565203,12.100597494000768,2.0749666719179762,0.1255866805181062,5.808874275689973,2.7246411298939357,1.6884322618675665,-0.19020511951648467,1.5661035017610732,-0.05574673722376723,1.0968767393028946,-0.023700369923687806,0.215630580880345,-0.2816112074367844,0.9679506687036247,0.3580993733779436,23.702495320791282,16.23540545151113,0.578894583951091,16.00708247097151,6.161257821980266,101.09373165860165,0.028709171086614416,0.3250838884945288,-1.506472716362175,-1.5127353040083389,7.9106978439433675,100.27914034174394,1.2938559941315513,-44.401623759456825,0
17,563,3.5500948608898937,-0.8439046679050621,1.0865798039141468,18.13249320428569,0.5013397507531006,0.937581386708053,2.335458917325236,-0.9761880082276473,2.034512869282838,2.4095265707154025,1.0155856031566566,0.40812887831389866,0.14596905752900652,-1.0422037933276942,-2.1843590224251375,0.7809005445850076,-1.1781383717106133,-0.9146889552701541,-0.8840691063063084,-0.2729054091781353,21.42543804675166,25.08116680697096,10.497613358303102,24.581776622684114,2.218439897355304,26.45661279469818,1.2466442292724136,1.2534783011610513,-0.3954592649385136,-2.2538630598327383,3.1627766786056632,30.576317390200185,0.6256393086239223,-44.36095270320645,0
18,84,4.611684130207759,2.217031978279598,1.374834996992498,11.602433126029807,0.6465219030424645,0.28295755032912584,0.35306595168493904,-0.3512096701592702,5.33085852064708,2.6139314956881483,-0.19845611855019052,0.30479237859617475,1.7801952999496242,-1.2443066660393303,-0.8816769820734555,0.1865261059797948,-0.26513197759771,0.7405484592384117,0.7073043378634258,0.03140576188434702,45.96697276979375,11.221726704009319,0.7017539753848305,13.882635931354478,0.46320397732200635,11.345409698615532,0.9502352785984358,-0.6131493318922435,-0.649265799495399,1.0219692740030637,0.7781867272117369,10.631004181911152,1.312764837990737,-44.07283503896158,0
19,1281,1.589309941066501,0.7028596611508783,0.39782496343236645,7.595208152061117,2.5253912091233324,11.21200187035707,0.39930083089112856,0.5358933922560252,4.976015331419604,1.2291198884276555,1.2207140815692656,-0.2856887526915767,3.7848902162319495,0.7774673191002625,-1.008167320524669,0.5917683760292118,-0.04903122515741623,-1.5206359817471469,0.457775838031553,0.452981365517656,23.25986686695031,16.38622858859907,1.871506941005222,15.963208940319266,6.50033246448227,102.32005821224985,0.008191468494112009,1.2270898489191544,-0.28015406097990236,0.7382677012678602,6.650557755050941,102.13769048017178,-0.30495771662559135,-43.98860674563657,0
20,454,2.647473331190287,1.5297175201076914,1.405794334320642,17.414650269075633,1.058062459331724,-0.20434282814235413,-0.9998055706812512,0.4302252729484751,5.22159915154068,2.64957262938681,0.8507154505272183,-0.5577941816906172,0.3116671123044891,-0.012498347319379943,-0.877171620717662,-0.5245983394000936,-0.27140978424080503,-0.9516736836909987,1.179307058942838,0.5440510264119147,20.555410347975823,24.677729620635343,11.813867605226257,24.164740541042683,2.589845925774003,26.058937214212328,-0.7399079052992301,0.33870271014794734,0.4692535774779615,1.4169583378730997,2.2806917975242498,30.81720818864577,-0.9913447414971117,-43.96992846286918,0
21,1228,3.240987560184953,1.0147050644154214,1.2875853196431741,6.2510182837803026,-0.382857433733995,12.561260182454616,3.448204685333215,0.5145873889198982,6.658970639864077,5.94887817621327,1.4785958636329668,0.21683767249274793,3.11683262218291,0.5223413108600117,0.31310806582437334,1.4670546826015418,0.655932834496015,-0.5726417744200302,-0.36540095320754307,-0.57098053836971,23.595125451191137,16.036507447842073,-0.374223015158323,15.406571168540136,6.990017490517872,103.14611684135676,0.5753528581490115,0.240616802491527,0.7856669586512973,-0.3248975131014046,7.253882770099349,100.0230630222202,1.4470873359400933,-43.96112929890743,0
22,259,0.23203099981965658,-0.735829499247024,1.5139920202005108,7.755348446618072,-1.5264940231829827,11.201996402262912,2.882621344551824,0.4112813616012386,7.322142665185222,1.3252288204011864,1.0303910038671125,-1.2972303859885264,3.1564383935725284,2.090204757134268,-0.4051913444497737,0.4219569197037769,0.5120381216605069,-0.40681819699220306,-0.1341401926777698,0.302941219201175,23.38861119417864,16.19982667240436,-0.6960769411285453,16.093388965620385,5.308962888513828,102.59960319122537,0.1617812273992142,-0.32825442489561374,0.11347029181066338,-1.8264029618989464,6.8608690399326795,101.79949277662503,1.8708311292491873,-43.87872160431769,0
23,1899,2.1674205730038683,0.8412688494326276,1.9390054738981832,6.790442827267018,-0.5016135569544722,10.530197159176701,1.7515403281256292,-0.6571655182980993,6.235874688484159,0.6806227087887069,0.9093167088186238,0.39082799616244057,4.2379994295430725,-1.4937314740151428,0.8215499219926051,0.7465858332342873,1.1180401280903587,-1.7747989842968002,-1.4155778951203035,1.37520778285888,25.238892403093864,15.720704152417417,-0.49696871986045865,15.762306449650806,6.777273416949088,101.31642124947524,1.4195836706740321,1.0259885123139347,0.47673205923096346,0.9399123123256261,5.559473576531723,100.96395247457797,0.9487516117060386,-42.86951974326678,0
24,1253,5.477867086057596,-0.9195506511638636,1.3812789278549327,23.276048075689456,2.551322057685891,-0.3421628246743103,-0.590057207850137,-1.1721975487082943,4.735596894164271,4.615902560028126,0.8193327504117371,1.1784789319500273,1.4922229457686518,-1.0202002424899932,-0.685012503526111,1.119133389361423,1.7230834379311413,0.3028392379285539,1.0501777322563701,-1.2023712285574744,48.765787565265796,10.805046684630806,1.7114557557996404,11.962069029237137,4.490480732572358,62.00654227135368,1.8582828563441605,1.87569091011129,0.6513512710650016,-0.41465590121243795,4.462853298455423,63.88096856192573,0.5296511723534062,-41.8112340478304,0
25,1851,5.6038354416815155,-0.9507740088492215,-0.5141314695671797,32.66122793576996,2.860750172484819,-1.170972417780861,-0.7343768673581237,0.31338706779550357,4.280452623336464,4.955060277774396,0.32695570076333913,1.039349177642121,1.3544361394369546,-0.19419422164357641,0.3731424114688275,2.259355428861701,-0.809050020070803,0.6863371655405476,-1.2977114239842256,2.2830978001585738,46.17128899284303,13.152943121553268,-0.20632285379861232,13.778093798739517,3.392813952114876,49.6080057507704,-0.727403221378053,1.4664105644715373,0.8384845121914253,-0.5034285890210729,2.601957109172701,50.243118908590745,2.191191163644013,-41.38709981650197,0
26,1939,9.808376659590271,-0.09583514144000033,1.7266352761915398,22.779475545767248,5.506353338865088,7.701259100638708,0.5624925606301361,1.8880975269128313,8.675990255446731,1.54959802794031,0.02431304007388263,-0.40966022685058734,1.1751795708367698,-1.5587034252051113,-1.96172890804997,-2.1926819426141746,0.6692344897025224,0.40498008701914706,0.588047772603966,1.276989165117503,46.25870625085212,10.461986274075125,6.609520187200312,11.833633527534225,5.33030843410124,52.09345387691123,0.2727363404748418,1.3555391721994705,14.089796693217835,0.8537462341382178,8.360404275730462,66.94637936776246,0.3599667477204059,-41.204003590015226,0
27,701,2.288323368869352,-0.9509018246165555,0.48839814699035633,33.32704897337228,-0.2679943716910045,0.520844786117952,0.07451095027964634,-2.780566933290581,3.781393788548892,1.1875835747867525,0.4267319320000769,1.1311181147874603,1.0316723921144875,1.981936038700397,0.19185422842356822,-0.453356149417087,0.6917678246798998,0.0443263517034451,1.5003923489010007,-0.9223187440574998,50.037941285701606,12.393202496364957,-0.20337228164414448,13.757181904991354,3.202072513310788,52.340224372277994,0.970233326467842,-0.6701410421788697,0.3654227225944412,-1.0371633312311377,4.402385578202632,54.90200947503633,-1.0248655664351456,-40.984967812020805,0
28,709,1.695315729021504,0.08436217913973507,1.1974936657424906,33.665031054818094,-0.31646495967357446,1.4507335668678663,1.7496438841980975,-1.3097083283553324,2.1354939263146067,2.5196432868592837,1.3487776524378854,-0.4451341896095128,0.6771270962602641,-1.5685261041192031,-0.35883915234914887,-1.5604889730159537,0.7680383567494964,-0.884373166147573,1.0998956236430413,-0.039785296700636685,49.66941119503056,11.435068331979542,0.4691727909881627,13.598417160363255,2.8276470650712144,52.441840851074126,-1.0161022851375234,1.0398526382326212,0.5490100380681464,-0.9246763957787919,3.0416504198147516,51.77681377555056,1.926761883310994,-40.7431576050111,0
29,645,0.6554549590411783,0.22647374702356085,0.699670086640948,32.047658319063345,1.587719939503484,0.8737143973511174,-0.0688488123252956,-0.5382935753435003,1.305609717322199,4.184889909257025,-1.0340087322420903,0.5367700599155361,1.991957156638351,1.228894931312875,-1.1609678691704821,1.0569828048340129,-1.1567910336949536,2.027925954695616,-0.40281082288390635,1.932101708351484,6.359918673870451,8.94991197716421,-0.11400976711714417,10.418866895580543,1.9577130920104082,12.640123440249512,-1.2713644939628486,1.128889005399924,-0.24328475888646747,-1.0941923117931849,2.387997337879231,10.526428048785695,-2.254337042466922,-40.72734930916362,0
30,704,1.400619225980818,1.4781814014538877,2.1163458767981616,31.409577733840194,1.7753653737442858,0.6924212984320425,-0.5265420816672335,-1.1731390517973335,1.9108457917291675,7.287874723251685,-0.4649972340254179,-0.25277200585502047,0.8892875864719384,-0.3386986953093309,-0.421495983737052,1.268752252617692,1.932131942256753,-0.15046904698442382,-0.12041186419308347,1.5598008395175806,4.806253459656554,7.256559751517589,-0.26548401112136844,9.466064010241032,0.9486638447700064,12.121993098293835,0.0016594367103745136,-0.1425465758890202,0.6067821982208573,-0.5274195484997652,1.975526980483687,11.62241421824114,0.6117164882375042,-40.51727325779676,0
31,390,1.2278549356442001,-0.22559693564459438,1.526761641499856,33.266123833119494,1.963519006059184,-0.6576379512128252,0.9369718249661455,-0.25572226078969884,2.7361355322466623,6.1957687321074095,-0.7861467332121981,1.1111349297764066,1.1905200603196078,0.16901832063215028,-0.4658265003615139,-0.045423855277220745,0.7470386500490495,-0.7480009795366938,0.4816313635608181,-0.5831561125065505,7.312156932932338,9.25098262589737,0.0963592354841438,8.440372814616557,2.176574250943045,10.251245438430656,0.9057737841856185,0.8259079324300463,0.48692488084270874,1.542935398653078,2.322159721896737,11.6917618592034,-0.3144019527448672,-40.33001752521698,0
32,268,1.8859821491861455,0.3128773762631094,0.9361993501408917,33.30822643558114,1.8699434722210913,-1.147819333494296,0.9130846582112006,1.4575599506403196,3.6817151552915575,0.4073743302405194,1.4052977842844614,-0.09763609754600028,1.5767124644218657,-0.3904540768027815,0.9076247065862213,0.031256873655984466,0.6278078121075285,1.2283512642696428,-0.4338181018214303,0.2485409870866268,51.80975263392129,13.190423675535776,0.2800395968625872,14.565752084772416,3.513299798947278,52.710774659871696,2.2746042287141996,0.8788553412996374,-0.20870951138332322,-0.4524769552016716,3.944648510645792,54.635594455471626,-0.13568346992722258,-40.27463076526645,0
33,1832,1.9964753800293407,-0.12590679689124307,3.2191857183104116,32.0558683158262,0.628217465381565,2.3449444231530845,-0.4652187874342187,0.4979323556798232,1.507744413199333,5.5249519333459505,1.1559082230853086,0.7948646959523263,-0.0026217774710540764,-1.9372363113080155,0.5305109012268692,-0.7806980418286912,-1.0752050916329405,-0.17909386721858075,-0.3985572882893827,1.1458988647213555,6.650096436393615,8.15806953771296,0.46456595652594807,8.63675243054996,1.12365231654697,12.6188011808241,2.1052087704626223,0.04557369983885757,-1.6059949396926576,0.04632912000311126,1.6764579424059385,11.2537465880178,0.7313215723043508,-40.154074449403005,0
34,984,6.85973312392192,-1.1938787673470563,3.3181974809000496,22.301809668775043,2.927332294966519,0.25428951561449337,0.5500020305067765,3.170279732072135,5.37821855820043,1.3838404927443282,2.93974399390181,1.1511980506013293,2.1684106433064594,0.06394796874978778,-1.0944088989415437,-0.08459424993790558,0.4664208761602142,0.12410391991824744,-0.58505788639914,0.021751907141741703,48.43539130755689,10.478689417266532,3.1848831358014498,10.804638006661676,4.9801573335012455,62.17859340136466,1.0879737668758844,1.7191418330824666,0.5384917297953783,2.7103393592158036,3.374972964374975,61.78222763767363,0.8748501024866431,-39.97686452675547,0
35,449,5.754171815737327,0.32257498557151315,4.037875784000935,19.810592761612565,1.137987204234018,1.8867990049114787,0.7196513787628314,0.4212667192453151,8.131715513509107,0.21991559721754772,1.7721065903748756,0.08307686573010348,2.238602517947144,1.0984384106684824,0.26047777167118563,-0.7588801703957148,-0.23300173363127957,0.6063990876297873,-0.43531629504585356,1.2521161430003644,46.275554798414475,15.132150077294952,3.7084297182705765,16.22746547623754,2.405942152617349,35.885405757472135,0.6634649021985266,-1.130248732084122,0.48333009034778585,-0.27793966030229744,3.6682251071124217,34.9103386539104,-1.0481039960703635,-39.94800226207288,0
36,1419,4.610447093754253,0.9513117168934839,1.6338961050738894,33.108401898604164,3.346335130949729,-0.5195109302624885,-1.9003205421256026,-0.456934059664538,8.65521759106852,-1.4407936353883724,0.0819545022268231,-1.023049643527361,0.963035565732434,0.6262132102169771,-0.2933850997151598,1.656782762341036,-0.22864282894937568,0.027025343357080844,-0.3960382631369715,1.539571638365255,37.13133686071223,13.309327346421854,15.71359207618013,11.987475296168652,2.331320672098198,28.52944802964956,-0.0816984279331166,2.204587505829802,4.947748654107375,0.9997123604517504,3.6059368441243302,32.102495779950566,1.7432152421873122,-39.90864695681969,0
37,1064,5.746423986120776,0.7478959316706397,1.9900218882552714,20.275276393895457,-0.4868549098238726,-0.8615318176824452,-0.3066313943784751,0.457003185894439,7.637722154245945,1.29008264046027,4.77115222696056,0.6794196699481118,4.094740146027018,-0.36931414562433057,0.07269592523660041,-1.184945400082649,-1.1221421355566485,-2.1749664776659445,-1.3915374091244197,0.5704801115250344,49.2674270543874,13.656798746933227,3.1963089585683058,16.201746725363332,2.165838280690076,34.11674478212838,0.24296940464507277,0.09264338543400823,1.0863650679389134,0.02520258014938006,1.5345803475391608,35.79285231985262,1.7802768152181396,-39.89711997819871,0
38,398,2.7807303532034022,-0.9507662410893735,2.487980091651615,33.297295871824176,1.5611514979278978,-0.42075842686470094,-0.24202269359503575,2.7241494163223616,0.832910681280808,5.354719995588577,0.8369831398140278,-0.9172039322439194,1.0836579033110911,-0.5287877480645391,-0.9290385544628683,1.0749178490505253,-1.0723489472717915,0.2774623147841745,-1.0596590557921421,0.7359809931991594,5.384402272468424,7.8241630268343005,-1.4002404223966798,9.861284133554506,0.5420016756297436,14.335097514815347,0.5428321563246248,-0.9663602707676578,1.2952135095558468,0.1567510990952244,1.0576091242016723,10.839643297861803,-0.5192711941891152,-39.843466525955584,0
39,123,3.943421635530483,-0.061246794354814615,4.228221663286726,20.49389796357652,0.9433006209447019,-3.082550434174789,-0.1167022804760739,-0.5827901302748556,7.0379328805836945,0.8015294749172874,2.9039460191834516,1.6212788765834885,2.3868443405899935,-1.1800763636726532,-0.7618293711474883,0.4907286612818412,1.943952269642672,0.8037282525560363,-0.6103464151109294,2.6375013845006485,47.665329384877666,15.2441232151423,3.9641982654128958,15.38994164087105,1.8149681486708524,35.73321253920955,1.295993924497843,0.04364935244914838,0.7194889833951923,0.32186279108794563,1.175032858214125,36.48396845628038,-0.6352099949856032,-39.76027451468949,0
40,1580,8.01445300844548,-0.7784794401550783,2.8110671525911712,19.618936560996055,-0.9884189916830983,-0.9147967373585231,0.7436262183906731,-1.0646601562095015,6.905667860857915,1.4620466780054533,4.088530851164901,1.1131969376231,3.7194956099654064,-1.0920223975320535,1.123916978356124,0.9112388907966683,0.7908937917975873,2.165422447189523,-0.29555221252885866,-0.3558011171357348,48.56877090128698,15.458424841918362,2.766792165055829,15.950339434641272,1.839373452099583,36.0959251536299,0.6535173818842693,0.5465187563157355,-0.061722115829003776,0.21315322741054019,1.2699089998569346,34.99539846069911,-0.4749707454854159,-39.727311070163594,0
41,1549,1.9647351948929384,0.13311213146663295,1.3368576892403725,32.936370764635065,2.031032526440365,-0.6688999069969377,0.055379131612586285,-0.3159282309604921,1.4998969487071114,4.8127273346706385,0.1682479151617772,1.2527413680431976,2.3603665881108538,-1.5776886278361633,-0.6136520576566924,-0.5342394841560335,0.08566948467393681,0.845942677015848,-1.0811470545554334,0.7482217525949499,7.531570972523143,9.245157031546627,2.009730160881018,9.555526058737337,0.8137509486068304,12.32621810143239,0.2511934818157747,0.3286813229655225,-0.20231115118511173,-0.6101189880370295,2.384391252441809,12.410804236423042,-0.6943417234713095,-39.704038500606906,0
