,rec_yds_per_rec_pro,rec_per_g_pro,rec_yds_per_g_pro,catch_pct_pro,rec_yds_per_tgt_pro,rush_yds_per_att_pro,rush_yds_per_g_pro,rush_att_per_g_pro,yds_per_touch_pro,season_count_pro,targets_per_g_pro,touches_per_g_pro,yds_from_scrimmage_per_g_pro,rush_receive_td_per_g_pro,rec_td_per_g_pro,rush_first_down_per_g_pro,fumbles_per_g_pro,rush_td_per_g_pro,rec_first_down_per_g_pro,snap_percentage_pro,position_pro,college_id,playerId,g,rec_yds_per_rec,rush_yds_per_att,scrim_yds_per_att,rec_per_g,rec_yds_per_g,rec_td_per_g,rush_att_per_g,rush_yds_per_g,rush_td_per_g,scrim_att_per_g,scrim_yds_per_g,scrim_td_per_g
13,9.033333333333333,0.3,3.1,69.43333333333334,6.066666666666666,-0.6666666666666666,-0.06666666666666667,0.011111111111111112,8.033333333333333,3,0.5294117647058824,0.35294117647058826,3.4705882352941178,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0924775707384403,WR,david-ausberry-1,david-ausberry-1,46.0,11.575,1.75,11.45,1.391304347826087,15.217391304347826,0.15217391304347827,0.043478260869565216,0.30434782608695654,0.0,1.434782608695652,15.521739130434783,0.15217391304347827
14,9.38888888888889,1.9888888888888887,18.41111111111111,64.01111111111112,5.7444444444444445,6.511111111111111,10.266666666666667,0.16419753086419753,8.755555555555555,9,3.638095238095238,4.0285714285714285,32.695238095238096,0.23809523809523808,0.14285714285714285,0.5904761904761905,0.22857142857142856,0.09523809523809523,0.8952380952380953,0.48019064641048553,WR,tavon-austin-1,tavon-austin-1,52.0,11.675,9.55,11.075,5.538461538461538,65.63461538461539,0.5576923076923077,2.1153846153846154,19.865384615384617,0.11538461538461539,7.653846153846154,85.5,0.6730769230769231
15,13.55,0.75,9.95,53.1,7.35,0.0,0.0,0.0,13.55,2,1.7222222222222223,0.8333333333333334,10.222222222222221,0.0,0.0,0.0,0.05555555555555555,0.0,0.5,0.5127887787060474,WR,terrence-austin-1,terrence-austin-1,47.0,12.525,6.225,11.175,2.3191489361702127,25.361702127659573,0.10638297872340426,0.48936170212765956,3.106382978723404,0.0,2.8085106382978724,28.46808510638298,0.10638297872340426
16,11.427272727272728,2.309090909090909,27.30909090909091,61.209090909090904,7.045454545454546,0.18181818181818182,0.018181818181818184,0.0016528925619834713,11.363636363636363,11,3.7908496732026142,2.3594771241830066,27.92156862745098,0.08496732026143791,0.08496732026143791,0.0,0.0392156862745098,0.0,1.2875816993464053,0.5683622463981182,WR,jason-avant-1,jason-avant-1,47.0,12.75,0.0,12.75,3.595744680851064,47.808510638297875,0.2765957446808511,0.0,0.0,0.0,3.595744680851064,47.808510638297875,0.2765957446808511
17,13.299999999999999,2.6,33.78333333333333,48.36666666666667,6.383333333333333,3.283333333333333,1.25,0.03888888888888888,12.866666666666667,6,5.597402597402597,3.090909090909091,38.63636363636363,0.19480519480519481,0.18181818181818182,0.05194805194805195,0.06493506493506493,0.012987012987012988,1.6363636363636365,0.7424357034795764,WR,donnie-avery-1,donnie-avery-1,50.0,15.7,0.0,15.7,4.2,65.78,0.38,0.0,0.0,0.0,4.2,65.78,0.38
18,8.8,3.0,26.5,46.2,4.1,-6.0,-6.0,1.0,5.1,1,6.5,4.0,20.5,0.5,0.5,0.0,0.0,0.0,1.5,0.5127887787060474,WR,demarcus-ayers-1,demarcus-ayers-1,40.0,11.533333333333333,2.566666666666667,10.866666666666667,3.525,42.15,0.225,0.7,3.8,0.025,4.225,45.95,0.25
19,14.333333333333334,1.5666666666666667,22.666666666666668,60.4,8.6,9.833333333333334,1.0,0.022222222222222223,14.433333333333332,3,2.526315789473684,1.631578947368421,23.394736842105264,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.9473684210526315,0.36025641025641025,WR,stedman-bailey-1,stedman-bailey-1,39.0,15.066666666666668,2.1666666666666665,15.033333333333333,5.384615384615385,82.51282051282051,1.0512820512820513,0.05128205128205128,0.3333333333333333,0.0,5.435897435897436,82.84615384615384,1.0512820512820513
20,6.0,0.1,0.8,50.0,3.0,0.0,0.0,0.0,6.0,1,0.25,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5127887787060474,WR,dallas-baker-1,dallas-baker-1,51.0,15.15,0.0,15.15,2.9607843137254903,43.84313725490196,0.4117647058823529,0.0,0.0,0.0,2.9607843137254903,43.84313725490196,0.4117647058823529
21,12.566666666666668,1.2,16.266666666666666,38.766666666666666,4.966666666666667,0.0,0.0,0.0,12.566666666666668,3,3.272727272727273,1.3333333333333333,18.393939393939394,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.8787878787878788,0.45557122708039494,WR,jonathan-baldwin-1,jonathan-baldwin-1,39.0,19.133333333333333,22.0,18.8,3.282051282051282,59.92307692307692,0.41025641025641024,0.1282051282051282,1.7435897435897436,0.0,3.41025641025641,61.666666666666664,0.41025641025641024
22,13.775,5.4625,75.3875,59.1,8.15,7.8875,2.5625,0.0375,13.5875,8,9.454545454545455,5.988636363636363,82.18181818181819,0.5909090909090909,0.5795454545454546,0.10227272727272728,0.10227272727272728,0.011363636363636364,3.727272727272727,0.895368492224476,WR,odell-beckham-jr-1,odell-beckham-jr-1,40.0,15.9,7.033333333333334,15.666666666666666,3.575,58.5,0.3,0.175,1.925,0.0,3.75,60.425,0.3
23,14.26,2.86,41.04,48.5,6.959999999999999,0.0,0.0,0.0,14.26,5,6.453125,3.296875,47.609375,0.3125,0.3125,0.0,0.03125,0.0,1.859375,0.7278934790030728,WR,kelvin-benjamin-1,kelvin-benjamin-1,28.0,17.6,8.25,17.6,3.0,53.785714285714285,0.6785714285714286,0.07142857142857142,1.1785714285714286,0.0,3.0714285714285716,54.964285714285715,0.6785714285714286
24,13.422222222222222,1.6666666666666667,24.41111111111111,42.84444444444445,6.5,8.277777777777779,2.3333333333333335,0.0308641975308642,12.677777777777777,9,3.9313725490196076,2.392156862745098,33.44117647058823,0.18627450980392157,0.18627450980392157,0.14705882352941177,0.14705882352941177,0.0,1.2450980392156863,0.48160141301148074,WR,travis-benjamin-1,travis-benjamin-1,49.0,16.45,6.949999999999999,14.55,2.673469387755102,43.795918367346935,0.2653061224489796,0.5102040816326531,2.5714285714285716,0.02040816326530612,3.183673469387755,46.36734693877551,0.2857142857142857
25,14.440000000000001,0.9400000000000001,14.02,58.260000000000005,8.18,1.9799999999999998,0.76,0.04800000000000001,13.440000000000001,5,1.7540983606557377,1.3114754098360655,16.950819672131146,0.09836065573770492,0.09836065573770492,0.04918032786885246,0.03278688524590164,0.0,0.5901639344262295,0.11502029769959404,WR,arrelious-benn-1,arrelious-benn-1,37.0,13.700000000000001,4.2,11.299999999999999,4.297297297297297,60.027027027027025,0.1891891891891892,1.6756756756756757,7.621621621621622,0.08108108108108109,5.972972972972973,67.64864864864865,0.2702702702702703
26,10.316666666666666,2.2333333333333334,27.833333333333332,52.6,6.383333333333333,0.75,0.09999999999999999,0.002777777777777778,10.266666666666667,6,3.782051282051282,2.3974358974358974,29.307692307692307,0.15384615384615385,0.15384615384615385,0.01282051282051282,0.05128205128205128,0.0,1.3717948717948718,0.5354155047406581,WR,earl-bennett-1,earl-bennett-1,35.0,12.066666666666668,2.2,11.299999999999999,6.742857142857143,81.48571428571428,0.5714285714285714,0.5714285714285714,1.2571428571428571,0.0,7.314285714285714,82.74285714285715,0.5714285714285714
27,14.475,2.4625,35.3375,48.025,6.925,2.5,0.7375,0.01875,13.65,8,5.165137614678899,2.7981651376146788,38.56880733944954,0.22018348623853212,0.22018348623853212,0.03669724770642202,0.06422018348623854,0.0,1.6788990825688073,0.5127887787060474,WR,bernard-berrian-1,bernard-berrian-1,46.0,15.86,5.64,15.819999999999999,4.1521739130434785,58.30434782608695,0.5,0.45652173913043476,5.739130434782608,0.043478260869565216,4.608695652173913,64.04347826086956,0.5434782608695652
28,12.833333333333334,1.7333333333333332,17.866666666666667,61.63333333333333,7.400000000000001,5.733333333333333,1.2333333333333334,0.05555555555555555,12.799999999999999,3,2.4,1.7,18.175,0.1,0.1,0.025,0.025,0.0,0.7,0.5127887787060474,WR,braxton-berrios-1,braxton-berrios-1,46.0,11.325,4.5,12.0,2.1739130434782608,25.543478260869566,0.30434782608695654,0.08695652173913043,1.565217391304348,0.0,2.260869565217391,27.108695652173914,0.30434782608695654
29,13.9,5.65,78.95,54.45,7.6,5.25,0.5499999999999999,0.1,13.65,2,9.0,4.8,65.1,0.3,0.3,0.1,0.05,0.0,2.9,0.9060509554140127,WR,justin-blackmon-1,justin-blackmon-1,38.0,13.866666666666667,7.033333333333334,13.766666666666666,6.657894736842105,93.78947368421052,1.0526315789473684,0.21052631578947367,2.210526315789474,0.02631578947368421,6.868421052631579,96.0,1.0789473684210527
30,12.75,5.378571428571428,68.55,62.142857142857146,7.864285714285714,4.235714285714286,1.1928571428571428,0.015816326530612247,12.507142857142856,14,8.599009900990099,5.534653465346534,69.34653465346534,0.41089108910891087,0.40594059405940597,0.0594059405940594,0.0891089108910891,0.0049504950495049506,3.4405940594059405,0.8479308959421455,WR,anquan-boldin-1,anquan-boldin-1,36.0,13.799999999999999,6.8,12.700000000000001,3.2777777777777777,49.72222222222222,0.5833333333333334,0.7222222222222222,3.5277777777777777,0.027777777777777776,4.0,53.25,0.6111111111111112
31,13.066666666666666,4.077777777777778,54.333333333333336,54.333333333333336,7.144444444444444,1.7777777777777777,0.12222222222222223,0.0024691358024691358,13.055555555555555,9,7.68,4.312,57.792,0.352,0.352,0.0,0.048,0.0,2.96,0.7491577335375191,WR,dwayne-bowe-1,dwayne-bowe-1,46.0,14.9,0.5,14.825,3.347826086956522,52.23913043478261,0.5652173913043478,0.021739130434782608,0.043478260869565216,0.0,3.369565217391304,52.28260869565217,0.5652173913043478
32,6.7,0.5,6.7,23.7,3.2,0.0,0.0,0.0,6.7,2,1.9,0.9,12.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2589041095890411,WR,josh-boyce-1,josh-boyce-1,39.0,16.3,1.0,16.033333333333335,4.128205128205129,65.0,0.5641025641025641,0.10256410256410256,0.1794871794871795,0.02564102564102564,4.230769230769231,65.17948717948718,0.5897435897435898
33,11.316666666666668,4.3500000000000005,50.083333333333336,67.93333333333334,7.666666666666667,5.266666666666667,1.4166666666666667,0.027777777777777776,11.266666666666666,6,6.675,4.675,53.5625,0.2625,0.2625,0.0625,0.05,0.0,2.7,0.5127887787060474,WR,tyler-boyd-1,tyler-boyd-1,38.0,13.4,7.933333333333334,12.6,6.684210526315789,88.44736842105263,0.5526315789473685,1.6578947368421053,13.68421052631579,0.02631578947368421,8.342105263157896,102.13157894736842,0.5789473684210527
34,11.733333333333334,0.7333333333333334,10.066666666666666,72.23333333333333,7.7,0.0,0.0,0.0,11.733333333333334,3,1.5135135135135136,0.8918918918918919,12.702702702702704,0.1891891891891892,0.1891891891891892,0.0,0.0,0.0,0.6486486486486487,0.5127887787060474,WR,miles-boykin-1,miles-boykin-1,26.0,12.350000000000001,0.0,12.350000000000001,2.9615384615384617,46.38461538461539,0.4230769230769231,0.0,0.0,0.0,2.9615384615384617,46.38461538461539,0.4230769230769231
35,13.9,1.95,26.683333333333334,47.38333333333333,6.766666666666667,1.6666666666666667,0.25,0.005555555555555556,13.866666666666667,6,3.8507462686567164,1.8507462686567164,25.119402985074625,0.1791044776119403,0.1791044776119403,0.014925373134328358,0.014925373134328358,0.0,0.7164179104477612,0.5127887787060474,WR,mark-bradley-1,mark-bradley-1,25.0,19.450000000000003,9.15,19.25,1.36,27.4,0.36,0.16,2.92,0.04,1.52,30.32,0.4
36,12.233333333333334,3.6333333333333333,45.19166666666666,59.775,7.266666666666667,0.875,0.18333333333333335,0.00486111111111111,12.108333333333334,12,6.256944444444445,3.7430555555555554,47.145833333333336,0.2777777777777778,0.2777777777777778,0.020833333333333332,0.027777777777777776,0.0,2.0972222222222223,0.5900621118012422,WR,deion-branch-1,deion-branch-1,23.0,15.4,3.5,14.6,6.217391304347826,95.82608695652173,0.782608695652174,0.43478260869565216,1.565217391304348,0.0,6.6521739130434785,97.3913043478261,0.782608695652174
37,15.149999999999999,0.95,14.25,45.099999999999994,6.9,0.0,0.0,0.0,15.149999999999999,2,2.04,0.92,13.88,0.12,0.12,0.0,0.08,0.0,0.56,0.2540229885057471,WR,lavon-brazill-1,lavon-brazill-1,49.0,11.92,6.14,11.3,3.816326530612245,51.326530612244895,0.3673469387755102,0.6326530612244898,4.877551020408164,0.02040816326530612,4.448979591836735,56.204081632653065,0.3877551020408163
38,12.716666666666667,2.85,37.983333333333334,59.199999999999996,7.566666666666666,11.116666666666667,1.3666666666666665,0.01666666666666667,12.483333333333334,6,4.755813953488372,3.0813953488372094,40.77906976744186,0.10465116279069768,0.10465116279069768,0.06976744186046512,0.046511627906976744,0.0,1.813953488372093,0.3801775147928994,WR,steve-breaston-1,steve-breaston-1,48.0,10.774999999999999,7.75,10.1,3.25,35.333333333333336,0.20833333333333334,0.875,6.6875,0.041666666666666664,4.125,42.020833333333336,0.25
39,12.533333333333333,1.8333333333333333,24.599999999999998,64.76666666666667,8.433333333333334,0.3333333333333333,0.03333333333333333,0.011111111111111112,11.433333333333332,3,2.52,1.76,20.12,0.28,0.28,0.0,0.0,0.0,1.0,0.1,WR,dezmon-briscoe-1,dezmon-briscoe-1,37.0,14.233333333333334,6.166666666666667,14.166666666666666,5.918918918918919,87.56756756756756,0.8378378378378378,0.10810810810810811,1.0,0.02702702702702703,6.027027027027027,88.56756756756756,0.8648648648648649
40,14.75,2.81,44.0,51.52,7.82,0.7,0.09,0.001,14.709999999999999,10,5.159663865546219,2.7983193277310923,43.47899159663866,0.2689075630252101,0.2689075630252101,0.008403361344537815,0.058823529411764705,0.0,1.8571428571428572,0.6584602545378677,WR,kenny-britt-1,kenny-britt-1,34.0,16.966666666666665,3.5666666666666664,16.833333333333332,5.235294117647059,89.5,0.5,0.20588235294117646,2.2058823529411766,0.029411764705882353,5.4411764705882355,91.70588235294117,0.5294117647058824
41,31.5,0.5,15.8,33.3,10.5,0.0,0.0,0.0,31.5,1,1.5,0.5,15.75,0.125,0.125,0.0,0.0,0.0,0.375,0.5127887787060474,WR,john-broussard-1,john-broussard-1,46.0,12.725,4.425,11.6,2.239130434782609,34.04347826086956,0.2826086956521739,0.32608695652173914,2.1739130434782608,0.0,2.5652173913043477,36.21739130434783,0.2826086956521739
42,16.466666666666665,4.433333333333334,70.46666666666667,63.13333333333333,10.366666666666667,7.666666666666667,1.4000000000000001,0.03333333333333334,16.366666666666667,3,6.7105263157894735,4.368421052631579,72.10526315789474,0.6052631578947368,0.5789473684210527,0.05263157894736842,0.07894736842105263,0.02631578947368421,3.1578947368421053,0.5127887787060474,WR,aj-brown-3,aj-brown-3,34.0,15.466666666666667,0.0,15.466666666666667,5.5588235294117645,87.76470588235294,0.5588235294117647,0.0,0.0,0.0,5.5588235294117645,87.76470588235294,0.5588235294117647
43,13.133333333333333,5.941666666666666,78.7,66.175,8.6,2.9583333333333335,1.1500000000000001,0.024305555555555556,12.65,12,9.631944444444445,6.597222222222222,85.36111111111111,0.5763888888888888,0.5763888888888888,0.0625,0.10416666666666667,0.0,4.152777777777778,0.8759259259259259,WR,antonio-brown-1,antonio-brown-1,41.0,10.466666666666667,7.1000000000000005,9.866666666666667,7.439024390243903,78.02439024390245,0.5365853658536586,1.7560975609756098,12.951219512195122,0.0975609756097561,9.195121951219512,90.97560975609755,0.6341463414634146
44,7.8,1.5,11.8,57.1,4.5,0.0,0.0,0.0,7.8,1,2.625,1.5,11.75,0.0,0.0,0.0,0.125,0.0,0.5,0.46017699115044247,WR,justin-brown-1,justin-brown-1,49.0,14.025,-1.5,13.65,2.979591836734694,39.30612244897959,0.16326530612244897,0.061224489795918366,-0.24489795918367346,0.0,3.0408163265306123,39.06122448979592,0.16326530612244897
45,13.266666666666666,4.233333333333333,56.56666666666667,62.06666666666666,8.233333333333333,2.0,0.2333333333333333,0.022222222222222223,13.166666666666666,3,6.487179487179487,4.051282051282051,53.282051282051285,0.5384615384615384,0.5384615384615384,0.02564102564102564,0.05128205128205128,0.0,2.2051282051282053,0.5127887787060474,WR,marquise-brown-1,marquise-brown-1,25.0,18.4,0.0,18.0,5.28,96.52,0.68,0.12,0.0,0.0,5.4,96.52,0.68
46,11.05,0.7,8.25,58.8,6.7,1.0,0.075,0.00625,10.925,4,1.1590909090909092,0.7045454545454546,7.818181818181818,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.5127887787060474,WR,noah-brown-2,noah-brown-2,14.0,7.2,-1.3333333333333333,5.033333333333333,2.357142857142857,29.357142857142858,0.5,0.07142857142857142,-0.2857142857142857,0.0,2.4285714285714284,29.071428571428573,0.5
47,15.0,2.3600000000000003,34.36,50.12,7.44,4.64,0.9,0.032,14.280000000000001,5,4.680555555555555,2.611111111111111,36.69444444444444,0.25,0.2361111111111111,0.05555555555555555,0.027777777777777776,0.013888888888888888,1.5833333333333333,0.5127887787060474,WR,reggie-brown-2,reggie-brown-2,52.0,12.28,3.8200000000000003,11.6,2.769230769230769,38.61538461538461,0.23076923076923078,0.21153846153846154,1.6730769230769231,0.0,2.980769230769231,40.28846153846154,0.23076923076923078
48,15.15,1.675,22.975,53.3,7.875,0.0,0.0,0.0,15.15,4,3.5,1.9210526315789473,24.763157894736842,0.07894736842105263,0.07894736842105263,0.0,0.0,0.0,1.394736842105263,0.6539624924379915,WR,vincent-brown-3,vincent-brown-3,44.0,14.525,0.6500000000000004,14.2,4.75,70.68181818181819,0.5227272727272727,0.1590909090909091,0.7727272727272727,0.0,4.909090909090909,71.45454545454545,0.5227272727272727
49,12.4,1.3,16.733333333333334,55.300000000000004,6.933333333333333,0.0,0.0,0.0,12.4,3,2.4285714285714284,1.5238095238095237,20.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,1.0476190476190477,0.32278889606197547,WR,ryan-broyles-1,ryan-broyles-1,48.0,13.45,3.55,13.1,7.270833333333333,95.54166666666667,0.9375,0.3125,2.0208333333333335,0.020833333333333332,7.583333333333333,97.5625,0.9583333333333334
50,15.5875,3.4625,53.4,52.2125,8.1125,2.5875,0.5125,0.010937500000000001,15.325,8,6.666666666666667,3.5945945945945947,54.1981981981982,0.2702702702702703,0.2702702702702703,0.02702702702702703,0.06306306306306306,0.0,2.036036036036036,0.5127887787060474,WR,antonio-bryant-1,antonio-bryant-1,31.0,17.099999999999998,0.0,17.099999999999998,5.193548387096774,90.48387096774194,0.8387096774193549,0.0,0.0,0.0,5.193548387096774,90.48387096774194,0.8387096774193549
51,13.244444444444445,4.177777777777778,57.85555555555556,57.1888888888889,7.633333333333334,-0.05555555555555555,-0.02222222222222222,0.006172839506172839,13.11111111111111,9,7.73109243697479,4.563025210084033,63.05042016806723,0.6302521008403361,0.6302521008403361,0.0,0.11764705882352941,0.0,2.991596638655462,0.8157632191553044,WR,dez-bryant-1,dez-bryant-1,28.0,16.833333333333332,2.6666666666666665,16.733333333333334,5.25,86.60714285714286,1.0357142857142858,0.07142857142857142,0.5714285714285714,0.0,5.321428571428571,87.17857142857143,1.0357142857142858
52,15.625,3.1999999999999997,49.475,59.6,9.2,5.7,2.25,0.1,14.55,4,5.704545454545454,3.6818181818181817,51.75,0.4090909090909091,0.38636363636363635,0.06818181818181818,0.045454545454545456,0.022727272727272728,1.8181818181818181,0.5672981056829511,WR,martavis-bryant-1,martavis-bryant-1,37.0,24.933333333333334,5.666666666666667,24.53333333333333,1.6486486486486487,36.5945945945946,0.35135135135135137,0.02702702702702703,0.4594594594594595,0.0,1.6756756756756757,37.054054054054056,0.35135135135135137
53,12.127272727272727,3.627272727272727,43.6,59.71818181818182,7.218181818181819,2.772727272727273,1.9454545454545453,0.02975206611570248,11.763636363636364,11,5.555555555555555,3.6814814814814816,43.60740740740741,0.28888888888888886,0.28888888888888886,0.11851851851851852,0.1037037037037037,0.0,2.0814814814814815,0.7900552486187845,WR,nate-burleson-1,nate-burleson-1,33.0,13.966666666666667,11.799999999999999,13.633333333333335,7.515151515151516,99.60606060606061,0.6666666666666666,0.8181818181818182,5.757575757575758,0.030303030303030304,8.333333333333334,105.36363636363636,0.696969696969697
54,15.072727272727274,3.4818181818181815,53.27272727272727,49.38181818181818,7.536363636363637,-0.6363636363636364,-0.03636363636363637,0.0008264462809917356,15.045454545454545,11,7.45945945945946,3.7432432432432434,57.37837837837838,0.43243243243243246,0.43243243243243246,0.0,0.060810810810810814,0.0,2.7027027027027026,0.13991769547325103,WR,plaxico-burress-1,plaxico-burress-1,24.0,16.45,0.0,16.45,5.458333333333333,89.79166666666667,0.8333333333333334,0.0,0.0,0.0,5.458333333333333,89.79166666666667,0.8333333333333334
